"organismID","CaptureAge","Sex_dna","Sex_fieldbased","occurenceID","Date","Status","Comment","RingNR","CaptureArea","sex"
"94c90dc6-e507-11e9-8b1c-61bf5086d96e","ad",NA,"F","94e1dc34-e507-11e9-8b1c-61bf5086d96e","19.02.2015",1,NA,4175768,"Lifjellet","F"
"94c90dc6-e507-11e9-8b1c-61bf5086d96e","ad",NA,"F","94e203c6-e507-11e9-8b1c-61bf5086d96e","18.05.2016",6,"Kadaver/-rester ikke undersøket da senderen ligger vanskelig til. Senderen derfor heller ikke hentet ut. Dødsårsak derfor ukjent.",4175768,"Lifjellet","F"
"94c90dc7-e507-11e9-8b1c-61bf5086d96e","juv","F",NA,"94e203c7-e507-11e9-8b1c-61bf5086d96e","27.03.2019",1,"Ikke gjort vurdering av kjønn ved fangst",4281385,"Guslia","F"
"94c90dc7-e507-11e9-8b1c-61bf5086d96e","juv","F",NA,"94e22a36-e507-11e9-8b1c-61bf5086d96e","14.04.2019",7,NA,4281385,"Guslia","F"
"94c90dc7-e507-11e9-8b1c-61bf5086d96e","juv","F",NA,"94e22a37-e507-11e9-8b1c-61bf5086d96e","21.05.2019",2,NA,4281385,"Guslia","F"
"94c90dc7-e507-11e9-8b1c-61bf5086d96e","juv","F",NA,"94e22a38-e507-11e9-8b1c-61bf5086d96e","02.06.2019",2,"Kamera på reir",4281385,"Guslia","F"
"94c90dc7-e507-11e9-8b1c-61bf5086d96e","juv","F",NA,"94e22a39-e507-11e9-8b1c-61bf5086d96e","14.07.2019",7,NA,4281385,"Guslia","F"
"94c90dc7-e507-11e9-8b1c-61bf5086d96e","juv","F",NA,"94e22a3a-e507-11e9-8b1c-61bf5086d96e","17.08.2019",2,"Støkket, ingen kyllinger obs med høna",4281385,"Guslia","F"
"94c90dc7-e507-11e9-8b1c-61bf5086d96e","juv","F",NA,"94e22a3b-e507-11e9-8b1c-61bf5086d96e","03.09.2019",2,NA,4281385,"Guslia","F"
"94c90dc7-e507-11e9-8b1c-61bf5086d96e","juv","F",NA,"93b0e13a-0478-11ea-b9a1-0b740808d57e","15.10.2019",2,"",4281385,"Guslia","F"
"94c90dc7-e507-11e9-8b1c-61bf5086d96e","juv","F",NA,"910a9d82-077d-11ea-868c-15e315b0cad2","14.11.2019",7,"",4281385,"Guslia","F"
"94c90dc7-e507-11e9-8b1c-61bf5086d96e","juv","F",NA,"868fe5c4-0a03-11ea-9522-adc3c027071b","16.11.2019",7,"",4281385,"Guslia","F"
"94c90dc7-e507-11e9-8b1c-61bf5086d96e","juv","F",NA,"2ea927c0-11d4-11ea-9797-81cd559180dd","27.11.2019",2,"",4281385,"Guslia","F"
"94c90dc7-e507-11e9-8b1c-61bf5086d96e","juv","F",NA,"921a13b3-5186-11ea-a57d-138b4f364727","13.02.2020",2,"",4281385,"Guslia","F"
"94c90dc7-e507-11e9-8b1c-61bf5086d96e","juv","F",NA,"08fee8e0-7e3d-11ea-b40e-e93c9f3fcd0a","24.03.2020",7,"",4281385,"Guslia","F"
"94c90dc7-e507-11e9-8b1c-61bf5086d96e","juv","F",NA,"6f86313f-8acd-11ea-a65b-573d73074929","19.04.2020",7,"",4281385,"Guslia","F"
"94c90dc7-e507-11e9-8b1c-61bf5086d96e","juv","F",NA,"741fe16a-8ad6-11ea-a65b-573d73074929","29.04.2020",2,"180 grader sør",4281385,"Guslia","F"
"94c90dc7-e507-11e9-8b1c-61bf5086d96e","juv","F",NA,"9c875d58-f165-4aab-9ac4-2b46c06fec03","24.05.2020",7,"",4281385,"Guslia","F"
"94c90dc7-e507-11e9-8b1c-61bf5086d96e","juv","F",NA,"a3bce45c-fa56-4946-8e71-8c165151046a","02.06.2020",2,"",4281385,"Guslia","F"
"94c90dc7-e507-11e9-8b1c-61bf5086d96e","juv","F",NA,"46b5a722-48e1-4aa2-9bea-602e81b038e5","14.06.2020",2,"",4281385,"Guslia","F"
"94c90dc7-e507-11e9-8b1c-61bf5086d96e","juv","F",NA,"163e1de2-0f6f-4784-b95e-cd1b346ba48a","29.07.2020",2,"",4281385,"Guslia","F"
"94c90dc7-e507-11e9-8b1c-61bf5086d96e","juv","F",NA,"273b3668-d652-49bf-8c7f-f91c3b089374","16.08.2020",2,"",4281385,"Guslia","F"
"94c90dc7-e507-11e9-8b1c-61bf5086d96e","juv","F",NA,"68dd7b60-d7a5-4e7f-9048-edb4acf0e543","18.10.2020",7,"",4281385,"Guslia","F"
"94c90dc7-e507-11e9-8b1c-61bf5086d96e","juv","F",NA,"7e2d960f-b5c9-47bf-b3fc-a1771bf1da8b","10.11.2020",7,"",4281385,"Guslia","F"
"94c90dc7-e507-11e9-8b1c-61bf5086d96e","juv","F",NA,"0a467587-4428-488e-8cfb-b2e61ebd2dbe","11.09.2020",3,"",4281385,"Guslia","F"
"94c93699-e507-11e9-8b1c-61bf5086d96e","juv",NA,"M","94e250f8-e507-11e9-8b1c-61bf5086d96e","21.03.2017",1,"DNA-test i 2018 mislykket, prøven lot seg ikke kjønnsbestemme.",4281324,"Lifjellet","M"
"94c93699-e507-11e9-8b1c-61bf5086d96e","juv",NA,"M","94e250f9-e507-11e9-8b1c-61bf5086d96e","27.04.2017",2,"",4281324,"Lifjellet","M"
"94c93699-e507-11e9-8b1c-61bf5086d96e","juv",NA,"M","94e250fa-e507-11e9-8b1c-61bf5086d96e","19.05.2017",2,"",4281324,"Lifjellet","M"
"94c93699-e507-11e9-8b1c-61bf5086d96e","juv",NA,"M","94e250fb-e507-11e9-8b1c-61bf5086d96e","06.06.2017",2,NA,4281324,"Lifjellet","M"
"94c93699-e507-11e9-8b1c-61bf5086d96e","juv",NA,"M","94e250fc-e507-11e9-8b1c-61bf5086d96e","12.07.2017",2,NA,4281324,"Lifjellet","M"
"94c93699-e507-11e9-8b1c-61bf5086d96e","juv",NA,"M","94e2781a-e507-11e9-8b1c-61bf5086d96e","09.08.2017",2,"",4281324,"Lifjellet","M"
"94c93699-e507-11e9-8b1c-61bf5086d96e","juv",NA,"M","94e2781b-e507-11e9-8b1c-61bf5086d96e","03.09.2017",2,NA,4281324,"Lifjellet","M"
"94c93699-e507-11e9-8b1c-61bf5086d96e","juv",NA,"M","94e2781c-e507-11e9-8b1c-61bf5086d96e","13.09.2017",3,"Skutt",4281324,"Lifjellet","M"
"94c9369a-e507-11e9-8b1c-61bf5086d96e","ad","M","M","94e2781d-e507-11e9-8b1c-61bf5086d96e","16.03.2017",1,NA,4281340,"Lifjellet","M"
"94c9369a-e507-11e9-8b1c-61bf5086d96e","ad","M","M","94e2781e-e507-11e9-8b1c-61bf5086d96e","27.04.2017",2,NA,4281340,"Lifjellet","M"
"94c9369a-e507-11e9-8b1c-61bf5086d96e","ad","M","M","94e2781f-e507-11e9-8b1c-61bf5086d96e","19.05.2017",2,"",4281340,"Lifjellet","M"
"94c9369a-e507-11e9-8b1c-61bf5086d96e","ad","M","M","94e27820-e507-11e9-8b1c-61bf5086d96e","16.06.2017",2,NA,4281340,"Lifjellet","M"
"94c9369a-e507-11e9-8b1c-61bf5086d96e","ad","M","M","94e29eee-e507-11e9-8b1c-61bf5086d96e","12.07.2017",2,NA,4281340,"Lifjellet","M"
"94c9369a-e507-11e9-8b1c-61bf5086d96e","ad","M","M","94e29eef-e507-11e9-8b1c-61bf5086d96e","09.08.2017",2,"",4281340,"Lifjellet","M"
"94c9369a-e507-11e9-8b1c-61bf5086d96e","ad","M","M","94e29ef0-e507-11e9-8b1c-61bf5086d96e","03.09.2017",2,NA,4281340,"Lifjellet","M"
"94c9369a-e507-11e9-8b1c-61bf5086d96e","ad","M","M","94e29ef1-e507-11e9-8b1c-61bf5086d96e","17.10.2017",2,NA,4281340,"Lifjellet","M"
"94c9369a-e507-11e9-8b1c-61bf5086d96e","ad","M","M","94e29ef2-e507-11e9-8b1c-61bf5086d96e","21.11.2017",5,"Finner AOS skriver: Hode/hals med sender funnet oppå snøen (fjærdrakt i fjærskifte), så rypa må være tatt noen uker tidligere men etter forrige peiling 17.10. Restene er trolig gravd frem av firbeint predator i senere tid. Ingen andre sportegn på stedet. Men dødsårsak er usikker ved funn. Hode/ hals kan undersøkes nærmere.",4281340,"Lifjellet","M"
"94c9369c-e507-11e9-8b1c-61bf5086d96e","ad","F","F","94e29ef4-e507-11e9-8b1c-61bf5086d96e","21.03.2017",1,NA,4281348,"Lifjellet","F"
"94c9369c-e507-11e9-8b1c-61bf5086d96e","ad","F","F","94e29ef5-e507-11e9-8b1c-61bf5086d96e","27.04.2017",2,NA,4281348,"Lifjellet","F"
"94c9369c-e507-11e9-8b1c-61bf5086d96e","ad","F","F","94e2c662-e507-11e9-8b1c-61bf5086d96e","19.05.2017",2,"Grov peiling (primært for å sjekke at rype er i live). Posisjonen satt lik den forrige.",4281348,"Lifjellet","F"
"94c9369c-e507-11e9-8b1c-61bf5086d96e","ad","F","F","94e2c663-e507-11e9-8b1c-61bf5086d96e","14.06.2017",2,"Kamera på reir.",4281348,"Lifjellet","F"
"94c9369c-e507-11e9-8b1c-61bf5086d96e","ad","F","F","94e2c664-e507-11e9-8b1c-61bf5086d96e","06.07.2017",4,"Trolig pattedyrpredasjon (finner Arne Otto Sandmo antyder mår)",4281348,"Lifjellet","F"
"94c9369d-e507-11e9-8b1c-61bf5086d96e","ad","F","F","94e2c665-e507-11e9-8b1c-61bf5086d96e","09.03.2018",1,"Usikker kjønn",4281491,"Lifjellet","F"
"94c9369d-e507-11e9-8b1c-61bf5086d96e","ad","F","F","94e2c666-e507-11e9-8b1c-61bf5086d96e","17.04.2018",2,"Hørt i live nede ved Alma, sørøst for Kjørskardet.",4281491,"Lifjellet","F"
"94c9369d-e507-11e9-8b1c-61bf5086d96e","ad","F","F","94e2ecd2-e507-11e9-8b1c-61bf5086d96e","28.05.2018",2,"Funnet på reir",4281491,"Lifjellet","F"
"94c9369d-e507-11e9-8b1c-61bf5086d96e","ad","F","F","94e2ecd3-e507-11e9-8b1c-61bf5086d96e","31.05.2018",2,"Kamera på reir",4281491,"Lifjellet","F"
"94c9369d-e507-11e9-8b1c-61bf5086d96e","ad","F","F","94e2ecd4-e507-11e9-8b1c-61bf5086d96e","21.07.2018",2,"Støkket med 2 kyllinger",4281491,"Lifjellet","F"
"94c9369d-e507-11e9-8b1c-61bf5086d96e","ad","F","F","94e2ecd5-e507-11e9-8b1c-61bf5086d96e","18.08.2018",2,"Koordinatet satt i etterkant ut fra kart (feil ved registrering av koordinat i felt)",4281491,"Lifjellet","F"
"94c9369d-e507-11e9-8b1c-61bf5086d96e","ad","F","F","94e2ecd6-e507-11e9-8b1c-61bf5086d96e","04.09.2018",2,NA,4281491,"Lifjellet","F"
"94c9369d-e507-11e9-8b1c-61bf5086d96e","ad","F","F","94e2ecd7-e507-11e9-8b1c-61bf5086d96e","20.10.2018",7,NA,4281491,"Lifjellet","F"
"94c9369d-e507-11e9-8b1c-61bf5086d96e","ad","F","F","94e313d8-e507-11e9-8b1c-61bf5086d96e","19.11.2018",2,NA,4281491,"Lifjellet","F"
"94c9369d-e507-11e9-8b1c-61bf5086d96e","ad","F","F","94e313d9-e507-11e9-8b1c-61bf5086d96e","19.02.2019",7,NA,4281491,"Lifjellet","F"
"94c9369d-e507-11e9-8b1c-61bf5086d96e","ad","F","F","94e313da-e507-11e9-8b1c-61bf5086d96e","04.04.2019",7,NA,4281491,"Lifjellet","F"
"94c9369d-e507-11e9-8b1c-61bf5086d96e","ad","F","F","94e313db-e507-11e9-8b1c-61bf5086d96e","16.04.2019",2,NA,4281491,"Lifjellet","F"
"94c9369d-e507-11e9-8b1c-61bf5086d96e","ad","F","F","94e313dc-e507-11e9-8b1c-61bf5086d96e","21.05.2019",2,NA,4281491,"Lifjellet","F"
"94c9369d-e507-11e9-8b1c-61bf5086d96e","ad","F","F","94e313dd-e507-11e9-8b1c-61bf5086d96e","06.06.2019",2,"Kamera på reir",4281491,"Lifjellet","F"
"94c9369d-e507-11e9-8b1c-61bf5086d96e","ad","F","F","94e313de-e507-11e9-8b1c-61bf5086d96e","12.07.2019",2,"Støkket, 5 kyllinger observert med høna",4281491,"Lifjellet","F"
"94c9369d-e507-11e9-8b1c-61bf5086d96e","ad","F","F","94e33aca-e507-11e9-8b1c-61bf5086d96e","16.08.2019",2,"Støkket med 1 kylling",4281491,"Lifjellet","F"
"94c9369d-e507-11e9-8b1c-61bf5086d96e","ad","F","F","94e33acb-e507-11e9-8b1c-61bf5086d96e","03.09.2019",2,NA,4281491,"Lifjellet","F"
"94c9369d-e507-11e9-8b1c-61bf5086d96e","ad","F","F","93b12f28-0478-11ea-b9a1-0b740808d57e","16.10.2019",2,"",4281491,"Lifjellet","F"
"94c9369d-e507-11e9-8b1c-61bf5086d96e","ad","F","F","7f545fb6-0480-11ea-b9a1-0b740808d57e","29.10.2019",3,"Skutt",4281491,"Lifjellet","F"
"94c95bf0-e507-11e9-8b1c-61bf5086d96e","juv","F","F","94e33acc-e507-11e9-8b1c-61bf5086d96e","17.03.2017",1,NA,4281316,"Lifjellet","F"
"94c95bf0-e507-11e9-8b1c-61bf5086d96e","juv","F","F","94e33acd-e507-11e9-8b1c-61bf5086d96e","12.04.2017",2,NA,4281316,"Lifjellet","F"
"94c95bf0-e507-11e9-8b1c-61bf5086d96e","juv","F","F","94e33ace-e507-11e9-8b1c-61bf5086d96e","27.04.2017",2,NA,4281316,"Lifjellet","F"
"94c95bf0-e507-11e9-8b1c-61bf5086d96e","juv","F","F","94e33acf-e507-11e9-8b1c-61bf5086d96e","24.05.2017",2,NA,4281316,"Lifjellet","F"
"94c95bf0-e507-11e9-8b1c-61bf5086d96e","juv","F","F","94e3619e-e507-11e9-8b1c-61bf5086d96e","22.06.2017",4,"Antatt rovfuglpredasjon",4281316,"Lifjellet","F"
"94c95bf1-e507-11e9-8b1c-61bf5086d96e","ad","M","M","94e3619f-e507-11e9-8b1c-61bf5086d96e","10.03.2016",1,NA,4105448,"Guslia","M"
"94c95bf1-e507-11e9-8b1c-61bf5086d96e","ad","M","M","94e361a0-e507-11e9-8b1c-61bf5086d96e","15.04.2016",2,"Grov peiling. Antatt å være i fangstomr.",4105448,"Guslia","M"
"94c95bf1-e507-11e9-8b1c-61bf5086d96e","ad","M","M","94e361a1-e507-11e9-8b1c-61bf5086d96e","18.05.2016",2,NA,4105448,"Guslia","M"
"94c95bf1-e507-11e9-8b1c-61bf5086d96e","ad","M","M","94e361a2-e507-11e9-8b1c-61bf5086d96e","08.06.2016",2,"Grov peiling. Antatt å være i samme område som sist.",4105448,"Guslia","M"
"94c95bf1-e507-11e9-8b1c-61bf5086d96e","ad","M","M","94e388ae-e507-11e9-8b1c-61bf5086d96e","20.07.2016",2,NA,4105448,"Guslia","M"
"94c95bf1-e507-11e9-8b1c-61bf5086d96e","ad","M","M","94e388af-e507-11e9-8b1c-61bf5086d96e","07.09.2016",2,NA,4105448,"Guslia","M"
"94c95bf1-e507-11e9-8b1c-61bf5086d96e","ad","M","M","94e388b0-e507-11e9-8b1c-61bf5086d96e","19.09.2016",3,"Skutt",4105448,"Guslia","M"
"94c95bf2-e507-11e9-8b1c-61bf5086d96e","ad","M","M","94e3afa0-e507-11e9-8b1c-61bf5086d96e","20.03.2019",1,NA,4281435,"Guslia","M"
"94c95bf2-e507-11e9-8b1c-61bf5086d96e","ad","M","M","94e3afa1-e507-11e9-8b1c-61bf5086d96e","14.04.2019",7,NA,4281435,"Guslia","M"
"94c95bf2-e507-11e9-8b1c-61bf5086d96e","ad","M","M","94e3afa2-e507-11e9-8b1c-61bf5086d96e","19.05.2019",2,NA,4281435,"Guslia","M"
"94c95bf2-e507-11e9-8b1c-61bf5086d96e","ad","M","M","94e3afa3-e507-11e9-8b1c-61bf5086d96e","05.06.2019",2,NA,4281435,"Guslia","M"
"94c95bf2-e507-11e9-8b1c-61bf5086d96e","ad","M","M","94e3afa4-e507-11e9-8b1c-61bf5086d96e","11.07.2019",2,"Hørt fra to steder rundt vannet, ikke funnet krysspeiling",4281435,"Guslia","M"
"94c95bf2-e507-11e9-8b1c-61bf5086d96e","ad","M","M","94e3afa5-e507-11e9-8b1c-61bf5086d96e","15.08.2019",2,NA,4281435,"Guslia","M"
"94c95bf2-e507-11e9-8b1c-61bf5086d96e","ad","M","M","94e3d688-e507-11e9-8b1c-61bf5086d96e","03.09.2019",2,"Merket som veldig grov lokasjon",4281435,"Guslia","M"
"94c95bf2-e507-11e9-8b1c-61bf5086d96e","ad","M","M","fe24510c-0467-11ea-b2b7-259a4ebef4cf","07.10.2019",2,"",4281435,"Guslia","M"
"94c95bf2-e507-11e9-8b1c-61bf5086d96e","ad","M","M","868f995c-0a03-11ea-9522-adc3c027071b","16.11.2019",2,"",4281435,"Guslia","M"
"94c95bf2-e507-11e9-8b1c-61bf5086d96e","ad","M","M","921950d6-5186-11ea-a57d-138b4f364727","12.02.2020",7,"",4281435,"Guslia","M"
"94c95bf2-e507-11e9-8b1c-61bf5086d96e","ad","M","M","b5485b5c-6cdd-11ea-85f4-dd2cda13cb7d","20.03.2020",7,"",4281435,"Guslia","M"
"94c95bf2-e507-11e9-8b1c-61bf5086d96e","ad","M","M","6f865c13-8acd-11ea-a65b-573d73074929","19.04.2020",7,"",4281435,"Guslia","M"
"94c95bf2-e507-11e9-8b1c-61bf5086d96e","ad","M","M","addb7785-a90c-4d7f-ba07-cbc4b8f000fd","18.05.2020",7,"",4281435,"Guslia","M"
"94c95bf2-e507-11e9-8b1c-61bf5086d96e","ad","M","M","0f770100-4377-40cd-8e9c-004010124b63","02.06.2020",7,"",4281435,"Guslia","M"
"94c95bf2-e507-11e9-8b1c-61bf5086d96e","ad","M","M","291158e2-47c5-4100-a0b3-eec53a7c6a72","12.06.2020",7,"",4281435,"Guslia","M"
"94c95bf2-e507-11e9-8b1c-61bf5086d96e","ad","M","M","82a2809a-1a29-438a-889e-d621c3b0e81a","27.07.2020",7,"",4281435,"Guslia","M"
"94c95bf2-e507-11e9-8b1c-61bf5086d96e","ad","M","M","fce502bd-d8a8-43f8-87ee-08c0318d31ae","30.08.2020",7,"",4281435,"Guslia","M"
"94c95bf2-e507-11e9-8b1c-61bf5086d96e","ad","M","M","1918e18c-934e-45c9-82fd-297585974ef5","07.09.2020",7,"",4281435,"Guslia","M"
"94c95bf2-e507-11e9-8b1c-61bf5086d96e","ad","M","M","1a8e5a80-2ec4-4d84-963f-bcd1b5c212bd","06.10.2020",7,"",4281435,"Guslia","M"
"94c95bf2-e507-11e9-8b1c-61bf5086d96e","ad","M","M","5d08e251-14b5-4d55-9ff4-ac8c58bea079","17.09.2020",3,"",4281435,"Guslia","M"
"94c95bf3-e507-11e9-8b1c-61bf5086d96e","ad","F","F","94e3d689-e507-11e9-8b1c-61bf5086d96e","06.03.2018",1,NA,4281462,"Lifjellet","F"
"94c95bf3-e507-11e9-8b1c-61bf5086d96e","ad","F","F","94e3d68a-e507-11e9-8b1c-61bf5086d96e","27.03.2018",6,"Sender mort., ikke tid til å leite (sjekkes opp av AOS i etterkant). Grov peiling.",4281462,"Lifjellet","F"
"94c95bf3-e507-11e9-8b1c-61bf5086d96e","ad","F","F","94e3d68b-e507-11e9-8b1c-61bf5086d96e","03.04.2018",5,"Fjærrester ca 20 cm ned i snøen. Senderen var nylig gravd frem av rev, og lå oppå snøen. Lå ved noen grantrær med tegn til flere rypedokker.",4281462,"Lifjellet","F"
"94c95bf4-e507-11e9-8b1c-61bf5086d96e","ad","F","F","94e3d68c-e507-11e9-8b1c-61bf5086d96e","10.03.2016",1,NA,4105416,"Guslia","F"
"94c95bf4-e507-11e9-8b1c-61bf5086d96e","ad","F","F","94e3d68d-e507-11e9-8b1c-61bf5086d96e","15.04.2016",2,"Grov peiling. Antatt å være i fangstomr.",4105416,"Guslia","F"
"94c95bf4-e507-11e9-8b1c-61bf5086d96e","ad","F","F","94e3d68e-e507-11e9-8b1c-61bf5086d96e","18.05.2016",2,NA,4105416,"Guslia","F"
"94c95bf4-e507-11e9-8b1c-61bf5086d96e","ad","F","F","94e3d68f-e507-11e9-8b1c-61bf5086d96e","12.07.2016",4,"Senderen og ryperestene funnet, av Gjøran Stenberg, 12.07.16. Reiret, med 8 uklekte og urørte egg, ble funnet ca. 1m unna ryperestene. Antatt predasjon. Predator ukjent. ",4105416,"Guslia","F"
"94c9840e-e507-11e9-8b1c-61bf5086d96e","juv","M","M","94e3d690-e507-11e9-8b1c-61bf5086d96e","18.03.2019",1,"Hørt i live senere i uka",4281378,"Guslia","M"
"94c9840e-e507-11e9-8b1c-61bf5086d96e","juv","M","M","94e3fd70-e507-11e9-8b1c-61bf5086d96e","14.04.2019",2,NA,4281378,"Guslia","M"
"94c9840e-e507-11e9-8b1c-61bf5086d96e","juv","M","M","94e3fd71-e507-11e9-8b1c-61bf5086d96e","19.05.2019",2,NA,4281378,"Guslia","M"
"94c9840e-e507-11e9-8b1c-61bf5086d96e","juv","M","M","94e3fd72-e507-11e9-8b1c-61bf5086d96e","05.06.2019",2,NA,4281378,"Guslia","M"
"94c9840e-e507-11e9-8b1c-61bf5086d96e","juv","M","M","94e3fd73-e507-11e9-8b1c-61bf5086d96e","11.07.2019",2,NA,4281378,"Guslia","M"
"94c9840e-e507-11e9-8b1c-61bf5086d96e","juv","M","M","94e3fd74-e507-11e9-8b1c-61bf5086d96e","15.08.2019",2,NA,4281378,"Guslia","M"
"94c9840e-e507-11e9-8b1c-61bf5086d96e","juv","M","M","94e3fd75-e507-11e9-8b1c-61bf5086d96e","03.09.2019",7,NA,4281378,"Guslia","M"
"94c9840e-e507-11e9-8b1c-61bf5086d96e","juv","M","M","94e3fd76-e507-11e9-8b1c-61bf5086d96e","08.09.2019",2,NA,4281378,"Guslia","M"
"94c9840e-e507-11e9-8b1c-61bf5086d96e","juv","M","M","fe249e69-0467-11ea-b2b7-259a4ebef4cf","07.10.2019",7,"",4281378,"Guslia","M"
"94c9840e-e507-11e9-8b1c-61bf5086d96e","juv","M","M","45bf7233-047c-11ea-b9a1-0b740808d57e","17.10.2019",7,"",4281378,"Guslia","M"
"94c9840e-e507-11e9-8b1c-61bf5086d96e","juv","M","M","868f995d-0a03-11ea-9522-adc3c027071b","16.11.2019",2,"",4281378,"Guslia","M"
"94c9840e-e507-11e9-8b1c-61bf5086d96e","juv","M","M","921977f0-5186-11ea-a57d-138b4f364727","12.02.2020",2,"",4281378,"Guslia","M"
"94c9840e-e507-11e9-8b1c-61bf5086d96e","juv","M","M","b5485b5d-6cdd-11ea-85f4-dd2cda13cb7d","20.03.2020",2,"",4281378,"Guslia","M"
"94c9840e-e507-11e9-8b1c-61bf5086d96e","juv","M","M","9f126618-8ad1-11ea-a65b-573d73074929","18.04.2020",2,"",4281378,"Guslia","M"
"94c9840e-e507-11e9-8b1c-61bf5086d96e","juv","M","M","258c8c9c-eefd-4c1e-a074-1a118669745c","18.05.2020",2,"",4281378,"Guslia","M"
"94c9840e-e507-11e9-8b1c-61bf5086d96e","juv","M","M","18b273ce-bacb-45e7-8c5e-e908425f914d","13.06.2020",2,"",4281378,"Guslia","M"
"94c9840e-e507-11e9-8b1c-61bf5086d96e","juv","M","M","eceb0b66-8b45-49b0-bcff-7487c1483a51","27.07.2020",2,"",4281378,"Guslia","M"
"94c9840e-e507-11e9-8b1c-61bf5086d96e","juv","M","M","c008f6ee-17c5-428b-b277-a6c8e9053cc7","23.08.2020",2,"",4281378,"Guslia","M"
"94c9840e-e507-11e9-8b1c-61bf5086d96e","juv","M","M","fd4da483-a556-4dcd-8a97-9b20d2797978","15.10.2020",7,"",4281378,"Guslia","M"
"94c9840e-e507-11e9-8b1c-61bf5086d96e","juv","M","M","7d90c7bf-b0e6-4cc5-93c1-a9fcdf508a96","09.11.2020",7,"",4281378,"Guslia","M"
"94c9840e-e507-11e9-8b1c-61bf5086d96e","juv","M","M","4b1b4ed0-4a51-4561-a99c-02c448c77efc","17.11.2020",6,"",4281378,"Guslia","M"
"94c9840e-e507-11e9-8b1c-61bf5086d96e","juv","M","M","01982a33-37f4-480c-84b5-93f42f1b482a","25.03.2021",7,"",4281378,"Guslia","M"
"94c9840e-e507-11e9-8b1c-61bf5086d96e","juv","M","M","b53a75a0-ee63-411c-8f86-cd533e6cba67","22.04.2021",7,"",4281378,"Guslia","M"
"94c9840e-e507-11e9-8b1c-61bf5086d96e","juv","M","M","d5e5af13-f19e-4d10-a38d-9053c6a2b9a7","16.05.2021",7,"",4281378,"Guslia","M"
"94c9840f-e507-11e9-8b1c-61bf5086d96e","juv","F","M","94e3fd77-e507-11e9-8b1c-61bf5086d96e","06.03.2018",1,"Målt nebbhøyde 10 mm.",4281466,"Lifjellet","F"
"94c9840f-e507-11e9-8b1c-61bf5086d96e","juv","F","M","94e3fd78-e507-11e9-8b1c-61bf5086d96e","27.03.2018",2,NA,4281466,"Lifjellet","F"
"94c9840f-e507-11e9-8b1c-61bf5086d96e","juv","F","M","94e3fd79-e507-11e9-8b1c-61bf5086d96e","17.04.2018",2,NA,4281466,"Lifjellet","F"
"94c9840f-e507-11e9-8b1c-61bf5086d96e","juv","F","M","94e3fd7a-e507-11e9-8b1c-61bf5086d96e","28.05.2018",2,NA,4281466,"Lifjellet","F"
"94c9840f-e507-11e9-8b1c-61bf5086d96e","juv","F","M","94e42462-e507-11e9-8b1c-61bf5086d96e","01.06.2018",2,"Kamera på reir",4281466,"Lifjellet","F"
"94c9840f-e507-11e9-8b1c-61bf5086d96e","juv","F","M","94e42463-e507-11e9-8b1c-61bf5086d96e","21.07.2018",7,NA,4281466,"Lifjellet","F"
"94c9840f-e507-11e9-8b1c-61bf5086d96e","juv","F","M","94e42464-e507-11e9-8b1c-61bf5086d96e","30.07.2018",2,"Hørt i live fra Stortjønnhøgda i retning studieområdet på Lifjellet",4281466,"Lifjellet","F"
"94c9840f-e507-11e9-8b1c-61bf5086d96e","juv","F","M","94e42465-e507-11e9-8b1c-61bf5086d96e","17.08.2018",2,"Kyllingtelling, 5 kyllinger",4281466,"Lifjellet","F"
"94c9840f-e507-11e9-8b1c-61bf5086d96e","juv","F","M","94e42466-e507-11e9-8b1c-61bf5086d96e","04.09.2018",7,NA,4281466,"Lifjellet","F"
"94c9840f-e507-11e9-8b1c-61bf5086d96e","juv","F","M","94e42467-e507-11e9-8b1c-61bf5086d96e","06.09.2018",2,NA,4281466,"Lifjellet","F"
"94c9840f-e507-11e9-8b1c-61bf5086d96e","juv","F","M","94e42468-e507-11e9-8b1c-61bf5086d96e","11.09.2018",3,"Skutt",4281466,"Lifjellet","F"
"94c98410-e507-11e9-8b1c-61bf5086d96e","ad","M","M","94e42469-e507-11e9-8b1c-61bf5086d96e","16.03.2017",1,NA,4281333,"Lifjellet","M"
"94c98410-e507-11e9-8b1c-61bf5086d96e","ad","M","M","94e4246a-e507-11e9-8b1c-61bf5086d96e","12.04.2017",2,NA,4281333,"Lifjellet","M"
"94c98410-e507-11e9-8b1c-61bf5086d96e","ad","M","M","94e4246b-e507-11e9-8b1c-61bf5086d96e","27.04.2017",2,NA,4281333,"Lifjellet","M"
"94c98410-e507-11e9-8b1c-61bf5086d96e","ad","M","M","94e44b54-e507-11e9-8b1c-61bf5086d96e","19.05.2017",2,"Grov peiling (primært for å sjekke at rype er i live). Posisjonen satt lik den forrige.",4281333,"Lifjellet","M"
"94c98410-e507-11e9-8b1c-61bf5086d96e","ad","M","M","94e44b55-e507-11e9-8b1c-61bf5086d96e","16.06.2017",2,NA,4281333,"Lifjellet","M"
"94c98410-e507-11e9-8b1c-61bf5086d96e","ad","M","M","94e44b56-e507-11e9-8b1c-61bf5086d96e","12.07.2017",2,NA,4281333,"Lifjellet","M"
